"Mixture"	"Neutrophils"	"Fibroblasts"	"Melanoma"	"Macrophage"	"Keratinocytes"	"T_cell"	"Endothelial"
"D_0_3_35"	"0.0902861048400121"	"0.117606222183939"	"0"	"0.118254723076088"	"0.663751369896605"	"0.00157900673625679"	"0.0101015800033555"
"D_0_3_117"	"0.0846603901935133"	"0.16496495366871"	"0"	"0.124290465649902"	"0.611389809824417"	"0.000668755957083702"	"0.0146943806634573"
"D_0_3_61"	"0.0708958856873363"	"0.146747281510018"	"0.00367211625095329"	"0.0993001096834633"	"0.675979539129917"	"0.000353522092931756"	"0.00340506773831243"
"D_0_3_53"	"0.0917115083293149"	"0.105773473337622"	"0.00365143792287378"	"0.127929411204812"	"0.662038086700239"	"0.00140586826859483"	"0.00889608250513822"
"D_0_3_172"	"0.0770946938504359"	"0.120219256060623"	"0.000665844869004354"	"0.0847980751583878"	"0.691052805391053"	"0.00245822710438772"	"0.0261693246704961"
"D_0_3_46"	"0.0964326108020693"	"0.18566651424793"	"0"	"0.125396081826227"	"0.58694494575763"	"0.00288956935014903"	"0.00555984736614402"
"D_0_3_51"	"0.0998440814895918"	"0.0999912203418072"	"0.0111770822863345"	"0.0854918880917414"	"0.703495727790525"	"0.000703196044428637"	"0"
"D_0_3_115"	"0.103038219572954"	"0.151591939102659"	"0"	"0.102886210096765"	"0.642483631227622"	"0.00171798542304611"	"0"
"D_0_3_41"	"0.092323853796344"	"0.125762534314825"	"0.010295525345885"	"0.107980289279127"	"0.65556950881436"	"0.00032774779942544"	"0.00806828844945817"
"D_0_3_144"	"0.10227196822055"	"0.133574300503782"	"0"	"0.11925040408153"	"0.644903327194138"	"0.000396283623115465"	"0"
"D_0_3_82"	"0.087375492652233"	"0.105678071135248"	"0.00934362467046011"	"0.109945223514111"	"0.670415313292726"	"0.000534896637178532"	"0.0172422747352222"
"D_0_3_101"	"0.10023707291235"	"0.111392871847209"	"0"	"0.132172658882006"	"0.65307150298765"	"1.33058162855516e-05"	"0.00312589337078462"
"D_0_3_104"	"0.0836452791839599"	"0.112392072805365"	"0.00661982639754112"	"0.0993473249778145"	"0.682231753529809"	"0.0006389863930604"	"0.0157637431055112"
"D_0_3_178"	"0.111547448517752"	"0.147400047340793"	"0.00744352498141778"	"0.112149034078319"	"0.611056810274412"	"0.00867218907869355"	"0.00397924574159153"
"D_0_3_22"	"0.0954866390850587"	"0.122048884858841"	"0.00565362846953327"	"0.0863961813774667"	"0.68605376428683"	"6.63278791865295e-05"	"0.00436090192226993"
"D_0_3_105"	"0.0818295099042302"	"0.117775006395582"	"0"	"0.107949898047616"	"0.692445585652571"	"3.1591658174877e-05"	"0"
"D_0_3_147"	"0.103880581423562"	"0.0967910751439447"	"0.00111874116149463"	"0.109743516868078"	"0.676740501455162"	"0.000535025120786531"	"0.0117255839477587"
"D_0_3_103"	"0.114033709460803"	"0.125255915456074"	"0"	"0.136940663428359"	"0.623769711654764"	"0.0014614942392097"	"0"
"D_0_3_116"	"0.104278911895368"	"0.128078912743776"	"0.0032934553568497"	"0.0887292574440962"	"0.665424925648853"	"0.0105439541732798"	"0"
"D_0_3_6"	"0.0926921117098877"	"0.152248779432176"	"0.0025856821295925"	"0.130804484664282"	"0.60607735422433"	"0.00104562868470237"	"0.015591587839731"
"D_0_3_126"	"0.0715524897319511"	"0.0960178223813824"	"0.0003518519057014"	"0.130120674658715"	"0.692222381514637"	"0.000627137117105215"	"0.00973477980761361"
"D_0_3_71"	"0.0855509104105582"	"0.114106226312588"	"0"	"0.117655009788045"	"0.671241378155117"	"0.000395707776958981"	"0.0114464753336908"
"D_0_3_32"	"0.0889082339235912"	"0.133012539339426"	"0"	"0.120406030270169"	"0.648165510900726"	"0.00120751137977052"	"0.00950768556608768"
"D_0_3_192"	"0.10645184592575"	"0.130094857774252"	"0"	"0.149676017040703"	"0.607389522268394"	"0.000945763818165173"	"0.00638775699090067"
"D_0_3_137"	"0.0879606933689814"	"0.146240011624943"	"0"	"0.0953657933306804"	"0.670433501675395"	"0.000644296645535117"	"0"
"D_0_3_55"	"0.0706236609521766"	"0.127769705374483"	"0.0210807734944809"	"0.103743470894534"	"0.673653671627341"	"0.000272169575568967"	"0.00312871765698439"
"D_0_3_108"	"0.0881033618172733"	"0.101977012711728"	"0"	"0.0981174363555446"	"0.711802189115454"	"0.00123110574396868"	"0"
"D_0_3_34"	"0.11859974036395"	"0.0991072889830387"	"0.015077969239944"	"0.112889984173602"	"0.648360617013453"	"0.00136068443619693"	"0.00596440022601118"
"D_0_3_130"	"0.0888408322391634"	"0.132849432474517"	"0"	"0.0780528797564289"	"0.670936244051902"	"0.0121911142994482"	"0.0174503467153109"
"D_0_3_45"	"0.0857592055620003"	"0.133807748809445"	"0"	"0.109886383552354"	"0.661148927202924"	"0.00112357761874292"	"0.00939773487327685"
"D_0_3_195"	"0.0920371100744104"	"0.109798865778369"	"0"	"0.129192181122837"	"0.664470437648645"	"0.00105202087055471"	"0.00450140537573844"
"D_0_3_129"	"0.0903371412059695"	"0.159118863060315"	"0"	"0.100777450686265"	"0.632841171465886"	"0.00759349120406601"	"0.010368138175394"
"D_0_3_153"	"0.0800078363438271"	"0.107534737902961"	"0.00138340566640292"	"0.0960136735222174"	"0.703467073952608"	"0.00111444683206843"	"0.0115932726119836"
"D_0_3_182"	"0.0909754328835856"	"0.130068275836873"	"0"	"0.123481435590197"	"0.650207356479045"	"0.000530456610511081"	"0.00526749921029921"
"D_0_3_162"	"0.0757330173651005"	"0.105164597242722"	"0"	"0.0754734021334643"	"0.743628983258714"	"1.13332517986079e-06"	"0"
